,video_id,time,event,event_attributes
10537,ecf251d4_0,912.0854312364264,start,
8246,ecf251d4_0,912.592,start_play,"['pass', 'openplay']"
8247,ecf251d4_0,912.7420000000001,end_play,"['pass', 'openplay']"
10539,ecf251d4_0,914.5854312364264,end,
10540,ecf251d4_0,915.3775297813784,start,
8248,ecf251d4_0,916.0319999999999,start_play,"['pass', 'openplay']"
8249,ecf251d4_0,916.182,end_play,"['pass', 'openplay']"
10542,ecf251d4_0,917.8775297813784,end,
10543,ecf251d4_0,919.8388444566584,start,
8250,ecf251d4_0,920.077,start_challenge,['ball_action_forced']
8251,ecf251d4_0,920.377,end_challenge,['ball_action_forced']
8252,ecf251d4_0,923.1519999999999,start_play,"['pass', 'openplay']"
8253,ecf251d4_0,923.302,end_play,"['pass', 'openplay']"
10546,ecf251d4_0,923.797385708431,end,
10547,ecf251d4_0,928.610120443366,start,
8254,ecf251d4_0,929.072,start_play,"['pass', 'openplay']"
8255,ecf251d4_0,929.2220000000001,end_play,"['pass', 'openplay']"
10549,ecf251d4_0,931.110120443366,end,
10550,ecf251d4_0,931.9412102092336,start,
8256,ecf251d4_0,932.752,start_play,"['pass', 'openplay']"
8257,ecf251d4_0,932.902,end_play,"['pass', 'openplay']"
10552,ecf251d4_0,934.4412102092336,end,
10553,ecf251d4_0,936.3450399111656,start,
8258,ecf251d4_0,936.6719999999999,start_play,"['pass', 'openplay']"
8259,ecf251d4_0,936.822,end_play,"['pass', 'openplay']"
10555,ecf251d4_0,938.8450399111656,end,
10556,ecf251d4_0,940.9447131184222,start,
8260,ecf251d4_0,941.6370000000001,start_challenge,['possession_retained']
8261,ecf251d4_0,941.937,end_challenge,['possession_retained']
10558,ecf251d4_0,943.4447131184222,end,
10559,ecf251d4_0,964.122814297526,start,
8262,ecf251d4_0,964.6719999999999,start_play,"['pass', 'openplay']"
8263,ecf251d4_0,964.822,end_play,"['pass', 'openplay']"
10561,ecf251d4_0,966.622814297526,end,
10562,ecf251d4_0,967.0432379889498,start,
8264,ecf251d4_0,968.7919999999999,start_play,"['pass', 'openplay']"
8265,ecf251d4_0,968.942,end_play,"['pass', 'openplay']"
10564,ecf251d4_0,969.5432379889498,end,
10565,ecf251d4_0,970.9349162422834,start,
8266,ecf251d4_0,971.752,start_play,"['pass', 'openplay']"
8267,ecf251d4_0,971.902,end_play,"['pass', 'openplay']"
10567,ecf251d4_0,973.4349162422834,end,
10568,ecf251d4_0,974.217493970844,start,
8268,ecf251d4_0,976.0319999999999,start_play,"['pass', 'openplay']"
8269,ecf251d4_0,976.182,end_play,"['pass', 'openplay']"
10570,ecf251d4_0,976.717493970844,end,
10571,ecf251d4_0,978.6740439500747,start,
8270,ecf251d4_0,979.072,start_play,"['pass', 'openplay']"
8271,ecf251d4_0,979.2220000000001,end_play,"['pass', 'openplay']"
10573,ecf251d4_0,981.1740439500747,end,
10574,ecf251d4_0,981.4594422298326,start,
8272,ecf251d4_0,982.112,start_play,"['pass', 'openplay']"
8273,ecf251d4_0,982.2620000000001,end_play,"['pass', 'openplay']"
10576,ecf251d4_0,983.9594422298326,end,
10577,ecf251d4_0,984.9344712556448,start,
8274,ecf251d4_0,985.992,start_play,"['pass', 'openplay']"
8275,ecf251d4_0,986.142,end_play,"['pass', 'openplay']"
8276,ecf251d4_0,988.397,start_challenge,['fouled']
8277,ecf251d4_0,988.697,end_challenge,['fouled']
10580,ecf251d4_0,989.6510679393398,end,
10581,ecf251d4_0,1033.4845838922738,start,
8278,ecf251d4_0,1035.392,start_play,"['pass', 'freekick']"
8279,ecf251d4_0,1035.5420000000001,end_play,"['pass', 'freekick']"
10583,ecf251d4_0,1035.9845838922738,end,
10584,ecf251d4_0,1036.8155031314766,start,
8280,ecf251d4_0,1037.552,start_play,"['pass', 'openplay']"
8281,ecf251d4_0,1037.702,end_play,"['pass', 'openplay']"
10586,ecf251d4_0,1039.3155031314766,end,
10587,ecf251d4_0,1049.2580225605527,start,
8282,ecf251d4_0,1050.512,start_throwin,['pass']
8283,ecf251d4_0,1050.662,end_throwin,['pass']
10589,ecf251d4_0,1051.7580225605527,end,
10590,ecf251d4_0,1052.2000534071103,start,
8284,ecf251d4_0,1052.992,start_play,"['pass', 'openplay']"
8285,ecf251d4_0,1053.142,end_play,"['pass', 'openplay']"
8286,ecf251d4_0,1054.672,start_play,"['pass', 'openplay']"
8287,ecf251d4_0,1054.8220000000001,end_play,"['pass', 'openplay']"
10593,ecf251d4_0,1056.7294164468171,end,
10594,ecf251d4_0,1057.785386558505,start,
8288,ecf251d4_0,1058.152,start_play,"['pass', 'openplay']"
8289,ecf251d4_0,1058.3020000000001,end_play,"['pass', 'openplay']"
10596,ecf251d4_0,1060.285386558505,end,
10597,ecf251d4_0,1062.0005883376548,start,
8290,ecf251d4_0,1063.397,start_challenge,['opponent_dispossessed']
8291,ecf251d4_0,1063.6970000000001,end_challenge,['opponent_dispossessed']
8292,ecf251d4_0,1064.952,start_play,"['pass', 'openplay']"
8293,ecf251d4_0,1065.102,end_play,"['pass', 'openplay']"
10600,ecf251d4_0,1066.6917850838452,end,
10601,ecf251d4_0,1068.9679839561209,start,
8294,ecf251d4_0,1069.752,start_play,"['pass', 'openplay']"
8295,ecf251d4_0,1069.902,end_play,"['pass', 'openplay']"
8296,ecf251d4_0,1072.232,start_play,"['pass', 'openplay']"
8297,ecf251d4_0,1072.382,end_play,"['pass', 'openplay']"
10604,ecf251d4_0,1073.0153378577993,end,
10605,ecf251d4_0,1075.132762230547,start,
8298,ecf251d4_0,1076.272,start_play,"['pass', 'openplay']"
8299,ecf251d4_0,1076.422,end_play,"['pass', 'openplay']"
10607,ecf251d4_0,1077.632762230547,end,
10608,ecf251d4_0,1078.2593745801769,start,
8300,ecf251d4_0,1080.192,start_play,"['pass', 'openplay']"
8301,ecf251d4_0,1080.342,end_play,"['pass', 'openplay']"
10610,ecf251d4_0,1080.7593745801769,end,
10611,ecf251d4_0,1128.958487050583,start,
8302,ecf251d4_0,1130.952,start_throwin,['pass']
8303,ecf251d4_0,1131.102,end_throwin,['pass']
10613,ecf251d4_0,1131.458487050583,end,
10614,ecf251d4_0,1132.2206977033577,start,
8304,ecf251d4_0,1132.752,start_play,"['pass', 'openplay']"
8305,ecf251d4_0,1132.902,end_play,"['pass', 'openplay']"
10616,ecf251d4_0,1134.7206977033577,end,
10617,ecf251d4_0,1135.6276719697028,start,
8306,ecf251d4_0,1137.272,start_play,"['pass', 'openplay']"
8307,ecf251d4_0,1137.422,end_play,"['pass', 'openplay']"
10619,ecf251d4_0,1138.1276719697028,end,
10620,ecf251d4_0,1139.994097857185,start,
8308,ecf251d4_0,1141.432,start_play,"['pass', 'openplay']"
8309,ecf251d4_0,1141.582,end_play,"['pass', 'openplay']"
10622,ecf251d4_0,1142.494097857185,end,
10623,ecf251d4_0,1147.0647381988915,start,
8310,ecf251d4_0,1147.512,start_play,"['pass', 'openplay']"
8311,ecf251d4_0,1147.662,end_play,"['pass', 'openplay']"
8312,ecf251d4_0,1149.7169999999999,start_challenge,['possession_retained']
8313,ecf251d4_0,1150.017,end_challenge,['possession_retained']
10626,ecf251d4_0,1151.529533314847,end,
10627,ecf251d4_0,1153.5750182579875,start,
8314,ecf251d4_0,1154.752,start_play,"['pass', 'openplay']"
8315,ecf251d4_0,1154.902,end_play,"['pass', 'openplay']"
10629,ecf251d4_0,1156.0750182579875,end,
10630,ecf251d4_0,1161.0041827212,start,
8316,ecf251d4_0,1161.632,start_play,"['cross', 'openplay']"
8317,ecf251d4_0,1161.7820000000002,end_play,"['cross', 'openplay']"
10632,ecf251d4_0,1163.5041827212,end,
10633,ecf251d4_0,1165.9082886006272,start,
8318,ecf251d4_0,1166.952,start_play,"['pass', 'openplay']"
8319,ecf251d4_0,1167.102,end_play,"['pass', 'openplay']"
8320,ecf251d4_0,1169.4769999999999,start_challenge,['opponent_rounded']
8321,ecf251d4_0,1169.777,end_challenge,['opponent_rounded']
10636,ecf251d4_0,1170.4314177963367,end,
10637,ecf251d4_0,1170.998582557842,start,
8322,ecf251d4_0,1171.392,start_play,"['pass', 'openplay']"
8323,ecf251d4_0,1171.5420000000001,end_play,"['pass', 'openplay']"
8324,ecf251d4_0,1174.1119999999999,start_play,"['cross', 'openplay']"
8325,ecf251d4_0,1174.262,end_play,"['cross', 'openplay']"
10640,ecf251d4_0,1175.6307421251422,end,
10641,ecf251d4_0,1317.5575757651425,start,
8326,ecf251d4_0,1318.672,start_play,"['pass', 'openplay']"
8327,ecf251d4_0,1318.8220000000001,end_play,"['pass', 'openplay']"
10643,ecf251d4_0,1320.0575757651425,end,
10644,ecf251d4_0,1323.1298469598028,start,
8328,ecf251d4_0,1324.152,start_play,"['pass', 'openplay']"
8329,ecf251d4_0,1324.3020000000001,end_play,"['pass', 'openplay']"
10646,ecf251d4_0,1325.6298469598028,end,
10647,ecf251d4_0,1330.896011384523,start,
8330,ecf251d4_0,1332.232,start_play,"['pass', 'openplay']"
8331,ecf251d4_0,1332.382,end_play,"['pass', 'openplay']"
10649,ecf251d4_0,1333.396011384523,end,
10650,ecf251d4_0,1337.003734373258,start,
8332,ecf251d4_0,1338.672,start_play,"['pass', 'openplay']"
8333,ecf251d4_0,1338.8220000000001,end_play,"['pass', 'openplay']"
8334,ecf251d4_0,1341.192,start_play,"['pass', 'openplay']"
8335,ecf251d4_0,1341.342,end_play,"['pass', 'openplay']"
10653,ecf251d4_0,1341.9835281099968,end,
10654,ecf251d4_0,1344.6124330629727,start,
8336,ecf251d4_0,1345.0320000000002,start_play,"['cross', 'openplay']"
8337,ecf251d4_0,1345.1820000000002,end_play,"['cross', 'openplay']"
8338,ecf251d4_0,1346.917,start_challenge,['challenge_during_ball_transfer']
8339,ecf251d4_0,1347.217,end_challenge,['challenge_during_ball_transfer']
10657,ecf251d4_0,1348.864878922257,end,
10658,ecf251d4_0,1391.96077997465,start,
8340,ecf251d4_0,1393.077,start_challenge,['ball_action_forced']
8341,ecf251d4_0,1393.3770000000002,end_challenge,['ball_action_forced']
10660,ecf251d4_0,1394.46077997465,end,
10661,ecf251d4_0,1395.3936048675548,start,
8342,ecf251d4_0,1397.0320000000002,start_play,"['pass', 'openplay']"
8343,ecf251d4_0,1397.1820000000002,end_play,"['pass', 'openplay']"
10663,ecf251d4_0,1397.8936048675548,end,
10664,ecf251d4_0,1401.7768257407297,start,
8344,ecf251d4_0,1401.997,start_challenge,['fouled']
8345,ecf251d4_0,1402.2970000000003,end_challenge,['fouled']
10666,ecf251d4_0,1404.2768257407297,end,
10667,ecf251d4_0,1421.9056495725508,start,
8346,ecf251d4_0,1423.832,start_play,"['pass', 'freekick']"
8347,ecf251d4_0,1423.9820000000002,end_play,"['pass', 'freekick']"
10669,ecf251d4_0,1424.4056495725508,end,
10670,ecf251d4_0,1426.545508263449,start,
8348,ecf251d4_0,1427.832,start_play,"['pass', 'openplay']"
8349,ecf251d4_0,1427.9820000000002,end_play,"['pass', 'openplay']"
10672,ecf251d4_0,1429.045508263449,end,
10673,ecf251d4_0,1430.0170529993902,start,
8350,ecf251d4_0,1431.4370000000001,start_challenge,['opponent_rounded']
8351,ecf251d4_0,1431.7370000000003,end_challenge,['opponent_rounded']
10675,ecf251d4_0,1432.5170529993902,end,
10676,ecf251d4_0,1432.8504659261312,start,
8352,ecf251d4_0,1433.5520000000001,start_play,"['pass', 'openplay']"
8353,ecf251d4_0,1433.7020000000002,end_play,"['pass', 'openplay']"
8354,ecf251d4_0,1436.477,start_challenge,['ball_action_forced']
8355,ecf251d4_0,1436.7770000000003,end_challenge,['ball_action_forced']
8356,ecf251d4_0,1438.5120000000002,start_play,"['pass', 'openplay']"
8357,ecf251d4_0,1438.6620000000003,end_play,"['pass', 'openplay']"
10680,ecf251d4_0,1439.7353402659694,end,
10681,ecf251d4_0,1439.8889538382657,start,
8358,ecf251d4_0,1441.8719999999998,start_play,"['pass', 'openplay']"
8359,ecf251d4_0,1442.022,end_play,"['pass', 'openplay']"
10683,ecf251d4_0,1442.3889538382657,end,
10684,ecf251d4_0,1442.4142496314632,start,
8360,ecf251d4_0,1443.672,start_play,"['pass', 'openplay']"
8361,ecf251d4_0,1443.8220000000001,end_play,"['pass', 'openplay']"
10686,ecf251d4_0,1444.9142496314632,end,
10687,ecf251d4_0,1445.5219677149476,start,
8362,ecf251d4_0,1446.317,start_challenge,['opponent_dispossessed']
8363,ecf251d4_0,1446.6170000000002,end_challenge,['opponent_dispossessed']
8364,ecf251d4_0,1448.152,start_play,"['pass', 'openplay']"
8365,ecf251d4_0,1448.3020000000001,end_play,"['pass', 'openplay']"
8366,ecf251d4_0,1449.9920000000002,start_play,"['pass', 'openplay']"
8367,ecf251d4_0,1450.1420000000003,end_play,"['pass', 'openplay']"
10691,ecf251d4_0,1451.6850423795531,end,
10692,ecf251d4_0,1549.2513411981688,start,
8368,ecf251d4_0,1549.7520000000002,start_throwin,['pass']
8369,ecf251d4_0,1549.9020000000003,end_throwin,['pass']
10694,ecf251d4_0,1551.7513411981688,end,
10695,ecf251d4_0,1554.6105762105744,start,
8370,ecf251d4_0,1554.952,start_play,"['pass', 'openplay']"
8371,ecf251d4_0,1555.102,end_play,"['pass', 'openplay']"
8372,ecf251d4_0,1557.832,start_play,"['pass', 'openplay']"
8373,ecf251d4_0,1557.9820000000002,end_play,"['pass', 'openplay']"
10698,ecf251d4_0,1558.6757248734775,end,
10699,ecf251d4_0,1560.4542329452702,start,
8374,ecf251d4_0,1561.3519999999999,start_play,"['pass', 'openplay']"
8375,ecf251d4_0,1561.502,end_play,"['pass', 'openplay']"
10701,ecf251d4_0,1562.9542329452702,end,
10702,ecf251d4_0,1565.0146480404533,start,
8376,ecf251d4_0,1566.5919999999999,start_play,"['pass', 'openplay']"
8377,ecf251d4_0,1566.742,end_play,"['pass', 'openplay']"
8378,ecf251d4_0,1569.3519999999999,start_play,"['pass', 'openplay']"
8379,ecf251d4_0,1569.502,end_play,"['pass', 'openplay']"
10705,ecf251d4_0,1569.862106699092,end,
10706,ecf251d4_0,1573.9362437115217,start,
8380,ecf251d4_0,1574.672,start_play,"['pass', 'openplay']"
8381,ecf251d4_0,1574.8220000000001,end_play,"['pass', 'openplay']"
8382,ecf251d4_0,1577.392,start_play,"['pass', 'openplay']"
8383,ecf251d4_0,1577.5420000000001,end_play,"['pass', 'openplay']"
10709,ecf251d4_0,1578.4110291563984,end,
10710,ecf251d4_0,1578.9788886200924,start,
8384,ecf251d4_0,1580.3519999999999,start_play,"['pass', 'openplay']"
8385,ecf251d4_0,1580.502,end_play,"['pass', 'openplay']"
10712,ecf251d4_0,1581.4788886200924,end,
10713,ecf251d4_0,1582.2471390930414,start,
8386,ecf251d4_0,1583.2720000000002,start_play,"['pass', 'openplay']"
8387,ecf251d4_0,1583.4220000000003,end_play,"['pass', 'openplay']"
10715,ecf251d4_0,1584.7471390930414,end,
10716,ecf251d4_0,1585.9797823739016,start,
8388,ecf251d4_0,1586.5919999999999,start_play,"['pass', 'openplay']"
8389,ecf251d4_0,1586.742,end_play,"['pass', 'openplay']"
8390,ecf251d4_0,1588.9920000000002,start_play,"['pass', 'openplay']"
8391,ecf251d4_0,1589.1420000000003,end_play,"['pass', 'openplay']"
10719,ecf251d4_0,1590.573370949746,end,
10720,ecf251d4_0,1593.37021449814,start,
8392,ecf251d4_0,1593.7920000000001,start_play,"['pass', 'openplay']"
8393,ecf251d4_0,1593.9420000000002,end_play,"['pass', 'openplay']"
10722,ecf251d4_0,1595.87021449814,end,
10723,ecf251d4_0,1596.3520214591867,start,
8394,ecf251d4_0,1597.912,start_play,"['pass', 'openplay']"
8395,ecf251d4_0,1598.0620000000001,end_play,"['pass', 'openplay']"
10725,ecf251d4_0,1598.8520214591867,end,
10726,ecf251d4_0,1599.7636796176514,start,
8396,ecf251d4_0,1600.432,start_play,"['pass', 'openplay']"
8397,ecf251d4_0,1600.582,end_play,"['pass', 'openplay']"
8398,ecf251d4_0,1602.7920000000001,start_play,"['pass', 'openplay']"
8399,ecf251d4_0,1602.9420000000002,end_play,"['pass', 'openplay']"
10729,ecf251d4_0,1603.6965920731177,end,
10730,ecf251d4_0,1604.7914666511551,start,
8400,ecf251d4_0,1605.192,start_play,"['pass', 'openplay']"
8401,ecf251d4_0,1605.342,end_play,"['pass', 'openplay']"
10732,ecf251d4_0,1607.2914666511551,end,
10733,ecf251d4_0,1607.455730069859,start,
8402,ecf251d4_0,1608.3120000000001,start_play,"['pass', 'openplay']"
8403,ecf251d4_0,1608.4620000000002,end_play,"['pass', 'openplay']"
10735,ecf251d4_0,1609.955730069859,end,
10736,ecf251d4_0,1610.5333630510931,start,
8404,ecf251d4_0,1612.192,start_play,"['pass', 'openplay']"
8405,ecf251d4_0,1612.342,end_play,"['pass', 'openplay']"
10738,ecf251d4_0,1613.0333630510931,end,
10739,ecf251d4_0,1613.6901602377282,start,
8406,ecf251d4_0,1614.0720000000001,start_play,"['pass', 'openplay']"
8407,ecf251d4_0,1614.2220000000002,end_play,"['pass', 'openplay']"
10741,ecf251d4_0,1616.1901602377282,end,
10742,ecf251d4_0,1616.3294548715094,start,
8408,ecf251d4_0,1617.1119999999999,start_play,"['pass', 'openplay']"
8409,ecf251d4_0,1617.262,end_play,"['pass', 'openplay']"
8410,ecf251d4_0,1619.392,start_play,"['pass', 'openplay']"
8411,ecf251d4_0,1619.5420000000001,end_play,"['pass', 'openplay']"
10745,ecf251d4_0,1620.462833631041,end,
10746,ecf251d4_0,1621.409630361525,start,
8412,ecf251d4_0,1623.0720000000001,start_play,"['pass', 'openplay']"
8413,ecf251d4_0,1623.2220000000002,end_play,"['pass', 'openplay']"
10748,ecf251d4_0,1623.909630361525,end,
10749,ecf251d4_0,1658.6879412136825,start,
8414,ecf251d4_0,1659.832,start_play,"['pass', 'openplay']"
8415,ecf251d4_0,1659.9820000000002,end_play,"['pass', 'openplay']"
8416,ecf251d4_0,1662.912,start_play,"['pass', 'openplay']"
8417,ecf251d4_0,1663.0620000000001,end_play,"['pass', 'openplay']"
10752,ecf251d4_0,1663.430626620693,end,
10753,ecf251d4_0,1663.4533904241414,start,
8418,ecf251d4_0,1664.0320000000002,start_play,"['pass', 'openplay']"
8419,ecf251d4_0,1664.1820000000002,end_play,"['pass', 'openplay']"
10755,ecf251d4_0,1665.9533904241414,end,
10756,ecf251d4_0,1665.9689652968775,start,
8420,ecf251d4_0,1667.2720000000002,start_play,"['pass', 'openplay']"
8421,ecf251d4_0,1667.4220000000003,end_play,"['pass', 'openplay']"
10758,ecf251d4_0,1668.4689652968775,end,
10759,ecf251d4_0,1672.9630889665684,start,
8422,ecf251d4_0,1674.3519999999999,start_play,"['pass', 'openplay']"
8423,ecf251d4_0,1674.502,end_play,"['pass', 'openplay']"
10761,ecf251d4_0,1675.4630889665684,end,
10762,ecf251d4_0,1680.1550782214204,start,
8424,ecf251d4_0,1681.392,start_play,"['pass', 'openplay']"
8425,ecf251d4_0,1681.5420000000001,end_play,"['pass', 'openplay']"
10764,ecf251d4_0,1682.6550782214204,end,
10765,ecf251d4_0,1684.3189688007012,start,
8426,ecf251d4_0,1685.8719999999998,start_play,"['pass', 'openplay']"
8427,ecf251d4_0,1686.022,end_play,"['pass', 'openplay']"
10767,ecf251d4_0,1686.8189688007012,end,
10768,ecf251d4_0,1690.924533388979,start,
8428,ecf251d4_0,1691.952,start_play,"['pass', 'openplay']"
8429,ecf251d4_0,1692.102,end_play,"['pass', 'openplay']"
10770,ecf251d4_0,1693.424533388979,end,
10771,ecf251d4_0,1695.8355545300694,start,
8430,ecf251d4_0,1696.317,start_challenge,['possession_retained']
8431,ecf251d4_0,1696.6170000000002,end_challenge,['possession_retained']
8432,ecf251d4_0,1699.672,start_play,"['pass', 'openplay']"
8433,ecf251d4_0,1699.8220000000001,end_play,"['pass', 'openplay']"
10774,ecf251d4_0,1700.7880382271546,end,
10775,ecf251d4_0,1701.1265444821622,start,
8434,ecf251d4_0,1702.2720000000002,start_play,"['pass', 'openplay']"
8435,ecf251d4_0,1702.4220000000003,end_play,"['pass', 'openplay']"
10777,ecf251d4_0,1703.6265444821622,end,
10778,ecf251d4_0,1703.791515780787,start,
8436,ecf251d4_0,1705.5169999999998,start_challenge,['opponent_dispossessed']
8437,ecf251d4_0,1705.817,end_challenge,['opponent_dispossessed']
10780,ecf251d4_0,1706.291515780787,end,
10781,ecf251d4_0,1710.0256614580276,start,
8438,ecf251d4_0,1710.832,start_play,"['pass', 'openplay']"
8439,ecf251d4_0,1710.9820000000002,end_play,"['pass', 'openplay']"
10783,ecf251d4_0,1712.5256614580276,end,
10784,ecf251d4_0,1715.4403014947727,start,
8440,ecf251d4_0,1716.717,start_challenge,['opponent_dispossessed']
8441,ecf251d4_0,1717.0170000000003,end_challenge,['opponent_dispossessed']
10786,ecf251d4_0,1717.9403014947727,end,
10787,ecf251d4_0,1724.7682162301596,start,
8442,ecf251d4_0,1725.832,start_play,"['pass', 'openplay']"
8443,ecf251d4_0,1725.9820000000002,end_play,"['pass', 'openplay']"
10789,ecf251d4_0,1727.2682162301596,end,
10790,ecf251d4_0,1729.678575721564,start,
8444,ecf251d4_0,1731.392,start_play,"['pass', 'openplay']"
8445,ecf251d4_0,1731.5420000000001,end_play,"['pass', 'openplay']"
10792,ecf251d4_0,1732.178575721564,end,
10793,ecf251d4_0,1732.253241190884,start,
8446,ecf251d4_0,1734.0320000000002,start_play,"['pass', 'openplay']"
8447,ecf251d4_0,1734.1820000000002,end_play,"['pass', 'openplay']"
10795,ecf251d4_0,1734.753241190884,end,
10796,ecf251d4_0,1735.387955497548,start,
8448,ecf251d4_0,1735.672,start_play,"['pass', 'openplay']"
8449,ecf251d4_0,1735.8220000000001,end_play,"['pass', 'openplay']"
10798,ecf251d4_0,1737.887955497548,end,
10799,ecf251d4_0,1738.171541654345,start,
8450,ecf251d4_0,1739.5919999999999,start_play,"['pass', 'openplay']"
8451,ecf251d4_0,1739.742,end_play,"['pass', 'openplay']"
10801,ecf251d4_0,1740.671541654345,end,
10802,ecf251d4_0,1741.6469256680248,start,
8452,ecf251d4_0,1742.0720000000001,start_play,"['pass', 'openplay']"
8453,ecf251d4_0,1742.2220000000002,end_play,"['pass', 'openplay']"
10804,ecf251d4_0,1744.1469256680248,end,
10805,ecf251d4_0,1753.5197281537462,start,
8454,ecf251d4_0,1754.2720000000002,start_play,"['cross', 'openplay']"
8455,ecf251d4_0,1754.4220000000003,end_play,"['cross', 'openplay']"
10807,ecf251d4_0,1756.0197281537462,end,
10808,ecf251d4_0,1759.023323557568,start,
8456,ecf251d4_0,1759.5120000000002,start_play,"['pass', 'openplay']"
8457,ecf251d4_0,1759.6620000000003,end_play,"['pass', 'openplay']"
